order_date,color,customer_id,sales
105018,2016-11-28,red,SK-19990,7.16
105081,2016-12-25,red,JE-15715,2445.6020000000003
105207,2016-01-03,red,BO-11350,1604.73
105256,2016-05-20,white,JK-15730,1363.96
105263,2016-08-06,red,LM-17065,38.34
105277,2016-12-04,red,LM-17065,15.527999999999999
105284,2016-11-24,red,MG-17650,4.416
105291,2016-10-30,red,SP-20920,3.62
105354,2016-12-02,red,PW-19030,115.84
105459,2016-08-12,white,NP-18700,1800.168
105473,2016-04-16,white,BM-11785,28.8
105494,2016-11-10,red,PC-18745,225.828
105585,2016-08-26,red,RF-19735,165.13
105662,2016-05-05,red,RB-19465,270.728
105732,2016-09-13,red,AG-10270,2374.73
105746,2016-12-30,red,BD-11605,170.78599999999997
105753,2016-10-20,red,LC-16960,61.1
105760,2016-06-19,red,KC-16255,17.12
105781,2016-02-16,red,JF-15565,416.616
105816,2016-12-11,red,JM-15265,1045.21
105900,2016-09-17,red,BS-11590,33.4
105963,2016-11-15,red,SC-20770,99.39
106075,2016-09-18,red,HM-14980,4.6160000000000005
106243,2016-09-30,red,GM-14680,523.92
106278,2016-09-02,white,BM-11140,281.916
106306,2016-03-08,white,PG-18820,9.702
106341,2016-10-20,red,LF-17185,7.152
106383,2016-03-19,white,BT-11440,72.294
106397,2016-07-07,red,MJ-17740,58.94
106460,2016-02-19,white,GT-14710,70.88
106530,2016-05-08,white,CL-12565,1110.344
106558,2016-01-17,red,DL-13495,316.0
106621,2016-09-29,white,DM-12955,10.495999999999999
106656,2016-09-23,red,DV-13045,22.98
106894,2016-02-07,white,CA-12265,107.83
106915,2016-11-26,red,GA-14515,17.855999999999998
106950,2016-09-02,red,JE-15715,1854.241
107104,2016-11-26,red,MS-17365,4104.174
107146,2016-06-17,red,LC-16885,749.488
107202,2016-05-21,red,LC-16930,2396.4
107216,2016-06-14,red,PV-18985,53.7
107328,2016-08-08,red,CA-12055,1016.184
107475,2016-06-07,red,RS-19870,9.648
107615,2016-03-22,red,RB-19645,58.58
107783,2016-07-28,red,OT-18730,1556.694
107790,2016-11-20,red,EH-13990,151.192
108056,2016-09-29,red,ES-14080,859.2
108105,2016-02-16,red,GW-14605,323.88
108196,2016-11-25,red,CS-12505,5016.549
108210,2016-05-30,white,AT-10735,303.92
108224,2016-05-14,white,TH-21235,185.528
108350,2016-06-06,white,SC-20230,105.52
108364,2016-12-19,red,BP-11050,1.8
108434,2016-12-05,white,JG-15160,465.18
108567,2016-05-20,red,DB-13210,2.694
108581,2016-06-20,red,EA-14035,106.336
108616,2016-09-29,red,JK-15730,298.83
108630,2016-11-18,white,BE-11410,61.12
108644,2016-09-30,red,SJ-20215,1.964
108735,2016-04-17,red,JM-15535,257.499
108868,2016-09-08,red,KB-16585,130.328
108875,2016-09-24,red,CL-12700,532.496
108882,2016-01-09,red,LA-16780,727.878
108959,2016-03-10,white,MH-17785,104.696
108987,2016-09-08,white,AG-10675,2620.9376
109057,2016-04-22,red,TT-21460,23.951999999999998
109176,2016-05-09,red,JW-16075,88.704
109344,2016-02-08,white,CH-12070,1127.976
109365,2016-11-03,red,XP-21865,561.73
109400,2016-05-02,red,NR-18550,366.744
109407,2016-01-24,white,HG-14965,31.36
109652,2016-04-10,red,QJ-19255,13.568
109666,2016-04-19,red,KM-16720,633.04
109722,2016-12-05,white,TP-21130,1284.8
109743,2016-09-22,red,SH-19975,104.712
109806,2016-09-17,red,JS-15685,100.164
109820,2016-11-20,red,AG-10390,32.751
109827,2016-12-25,red,LW-16825,499.30300000000005
109869,2016-04-22,red,TN-21040,1588.3229999999999
109911,2016-05-12,red,VG-21805,10.96
109925,2016-11-06,white,IM-15070,84.84
109953,2016-07-14,red,RB-19360,292.796
110009,2016-09-08,red,TR-21325,74.0
110023,2016-09-09,red,TS-21610,14.624
110044,2016-06-28,white,RF-19735,359.976
110086,2016-09-18,red,BD-11320,239.984
110254,2016-08-04,red,ML-17755,158.81
110366,2016-09-05,white,JD-15895,82.8
110492,2016-02-12,red,JS-15880,1366.04
110499,2016-04-07,red,YC-21895,1199.976
110730,2016-09-23,white,CM-11815,13.68
110772,2016-11-20,white,NZ-18565,380.546
110898,2016-03-06,red,LC-16870,309.082
110975,2016-12-25,red,DB-12970,1179.822
110982,2016-06-05,red,CK-12205,79.792
111010,2016-01-22,red,PG-18895,7.56
111115,2016-07-25,white,LB-16735,21.48
111143,2016-11-19,red,TT-21265,54.96
111213,2016-04-01,red,FP-14320,1384.924
111283,2016-02-29,red,LC-16870,111.104
111318,2016-07-23,red,IL-15100,115.13600000000001
111409,2016-09-18,red,PO-18850,3.0
111416,2016-09-17,red,LW-17215,232.4
111493,2016-10-21,red,CM-12160,98.16
111605,2016-12-27,red,JW-15955,2.61
111682,2016-06-17,red,TB-21055,655.09
111696,2016-05-08,red,TB-21625,17.94
111794,2016-10-01,white,HG-15025,107.86399999999999
111913,2016-08-04,white,LC-16930,335.12
111941,2016-12-25,white,BD-11620,33.568000000000005
111976,2016-03-08,red,BD-11620,114.56
112025,2016-07-30,red,LS-16975,9.264
112060,2016-12-04,red,KT-16465,104.85
112102,2016-04-12,red,BD-11605,448.81
112109,2016-07-08,red,JE-15715,725.072
112123,2016-03-03,red,BH-11710,1094.25
112256,2016-07-23,red,CK-12205,203.648
112277,2016-09-10,red,SC-20695,519.68
112340,2016-10-21,red,NM-18520,22.92
112382,2016-05-09,red,MB-18085,19.136
112389,2016-10-29,red,JM-15655,52.41
112578,2016-12-29,red,FO-14305,41.99
112585,2016-07-30,red,RW-19630,715.64
112669,2016-04-14,white,KT-16465,976.512
112676,2016-05-05,red,PJ-18835,14.352
112697,2016-12-18,white,AH-10195,1410.066
112739,2016-09-02,white,RD-19810,168.168
112830,2016-06-06,red,LP-17095,548.96
112893,2016-09-09,white,AT-10735,55.36
112942,2016-02-13,red,RD-19810,146.82
113061,2016-04-22,red,EL-13735,86.62
113082,2016-09-12,red,MC-17590,40.48
113096,2016-09-02,red,SZ-20035,46.53
113117,2016-08-16,red,JP-15520,32.4
113138,2016-11-19,red,NP-18685,34.992
113236,2016-05-26,white,CP-12085,232.62400000000002
113243,2016-06-10,red,OT-18730,1388.78
113292,2016-03-18,white,DB-13060,871.8
113341,2016-11-25,red,MH-17455,194.352
113390,2016-10-11,red,EP-13915,33.064
113425,2016-11-21,white,JK-16120,113.568
113516,2016-09-08,white,VM-21685,100.16
113551,2016-08-18,red,NF-18385,85.90799999999999
113600,2016-12-15,white,SH-20395,2.214
113607,2016-10-14,red,PW-19030,1203.89
113621,2016-12-01,red,JE-15745,352.47
113656,2016-01-23,red,CB-12415,59.99
113726,2016-11-24,red,SC-20680,82.26
113733,2016-12-08,red,LH-16900,334.256
113747,2016-05-28,red,VD-21670,185.88
113803,2016-03-24,red,VG-21805,22.48
113817,2016-11-07,red,MJ-17740,27.68
113831,2016-05-30,red,AH-10690,4317.3
113845,2016-11-20,red,FA-14230,574.056
113978,2016-09-25,red,TS-21505,642.016
114104,2016-11-20,red,NP-18670,959.55
114209,2016-05-21,red,AS-10285,84.62
114307,2016-07-22,red,MF-17665,122.34
114405,2016-04-07,red,AS-10240,70.27199999999999
114482,2016-11-21,white,DM-13345,445.4
114489,2016-12-05,red,JE-16165,2657.81
114538,2016-12-26,red,RC-19825,11.328
114601,2016-08-26,red,AA-10480,1157.98
114713,2016-07-07,red,SC-20695,45.583999999999996
114727,2016-07-18,red,LS-16945,2331.84
114748,2016-10-09,red,MZ-17335,170.976
114860,2016-12-22,red,DN-13690,884.68
114867,2016-12-23,red,FM-14290,1507.9379999999999
114895,2016-11-21,red,MV-18190,12.96
114944,2016-01-30,red,HE-14800,156.512
114951,2016-06-26,red,DN-13690,22.14
114972,2016-11-03,red,PF-19225,1489.724
115224,2016-12-08,white,DB-13615,386.43
115378,2016-11-18,white,AJ-10945,301.96
115476,2016-03-17,white,VM-21835,162.52
115483,2016-07-14,white,JS-15880,219.84
115504,2016-03-12,red,MC-18130,12.96
115525,2016-07-25,red,RR-19525,243.88
115574,2016-12-23,red,BP-11185,141.372
115588,2016-11-10,white,AF-10885,53.696000000000005
115756,2016-09-05,white,PK-19075,634.46
115917,2016-05-20,red,RB-19465,1064.624
116232,2016-09-22,red,AC-10450,24.066
116337,2016-11-07,red,MC-17845,358.548
116344,2016-07-29,red,JO-15145,84.78399999999999
116379,2016-11-07,red,LD-17005,57.583999999999996
116526,2016-09-01,red,JA-15970,477.5
116540,2016-09-02,white,SS-20590,10.07
116547,2016-01-10,red,KB-16585,149.9
116561,2016-09-11,red,EB-14110,372.81199999999995
116596,2016-10-27,red,BW-11200,511.522
116603,2016-07-17,red,AT-10735,45.96
116722,2016-11-11,red,LP-17080,524.616
116736,2016-01-17,red,CC-12430,724.55
116764,2016-08-27,red,EM-13825,9.216000000000001
116799,2016-03-03,red,JG-15310,606.214
116911,2016-09-15,red,JD-16150,1148.806
116918,2016-10-01,white,JK-15205,36.364000000000004
116974,2016-10-09,red,MP-17965,23.976
117121,2016-12-17,red,AB-10105,9892.74
117226,2016-12-30,red,KD-16495,6.9239999999999995
117282,2016-07-14,red,DR-12880,14.16
117408,2016-08-31,red,TP-21130,23.968000000000004
117583,2016-11-27,red,CB-12025,345.47
117590,2016-12-08,red,GH-14485,1288.464
117604,2016-09-04,red,JP-15520,239.5
117625,2016-05-10,red,GM-14500,7.072
117660,2016-12-30,red,BM-11785,19.616
117681,2016-04-09,red,HF-14995,556.665
117849,2016-04-15,white,JK-16120,143.7
117912,2016-02-04,red,TB-21520,14.368
117919,2016-08-27,white,TB-21355,94.08
118052,2016-05-06,red,BE-11455,111.49600000000001
118073,2016-08-12,red,CS-12490,562.2925
118101,2016-06-26,white,SN-20560,547.97
118129,2016-12-19,white,CL-12565,303.92
118178,2016-03-19,red,CC-12610,31.086
118255,2016-03-11,red,ON-18715,63.44
118311,2016-10-24,red,ED-13885,450.0
118332,2016-12-16,red,PK-19075,563.92
118500,2016-11-17,red,HJ-14875,49.5
118514,2016-02-03,red,LC-17050,866.4
118570,2016-11-13,red,CC-12430,217.05599999999998
118626,2016-08-15,red,JC-15775,705.544
118689,2016-10-02,red,TC-20980,18336.74
118745,2016-06-11,red,SV-20365,902.712
118759,2016-11-14,red,MB-17305,448.44599999999997
118899,2016-03-22,white,MC-17275,167.888
118913,2016-06-25,red,AS-10240,60.81
118934,2016-08-09,red,GH-14410,16.218
118969,2016-10-02,red,LP-17095,54.792
119018,2016-11-04,red,CW-11905,50.768
119025,2016-02-22,red,PV-18985,490.32
119074,2016-03-27,red,DS-13180,92.7
119123,2016-03-13,red,DB-13360,51.184
119165,2016-10-31,red,BD-11320,492.835
119186,2016-05-26,white,MS-17710,477.142
119445,2016-06-26,red,GM-14500,14.9
119515,2016-08-14,red,TR-21325,15.552
119641,2016-09-22,red,CS-12250,18.96
119683,2016-03-12,white,CK-12595,29.34
119823,2016-06-04,red,KD-16270,75.88
119865,2016-06-21,red,AS-10090,576.2719999999999
119935,2016-11-10,red,KM-16225,119.26
119963,2016-11-18,red,SN-20710,329.972
120005,2016-03-03,white,TS-21160,60.63
120082,2016-03-25,white,DK-12835,59.52
120180,2016-07-14,red,TP-21130,11.632
120250,2016-09-19,red,AP-10720,25.631999999999998
120257,2016-09-22,red,PW-19240,7.872000000000001
120355,2016-09-18,red,MM-17260,692.502
120369,2016-10-28,white,VB-21745,756.8
120530,2016-04-07,red,Dl-13600,658.7460000000001
120558,2016-06-07,red,RD-19810,32.4
120796,2016-04-03,red,CS-11950,99.846
120803,2016-03-09,red,RB-19465,199.75
120824,2016-06-12,white,AW-10930,546.616
120859,2016-09-01,red,CV-12805,21.88
120873,2016-10-27,white,BW-11200,290.98
121020,2016-10-24,red,CG-12040,239.976
121034,2016-08-08,white,JF-15565,65.12
121223,2016-09-11,white,GD-14590,737.3939999999999
121356,2016-11-20,red,SJ-20500,128.4
121370,2016-11-14,white,EB-14110,1628.61
121377,2016-05-28,red,TN-21040,286.4
121447,2016-02-21,red,EA-14035,135.8
121601,2016-10-04,white,MO-17500,59.751999999999995
121671,2016-07-17,red,AA-10480,589.52
121748,2016-10-24,white,VW-21775,459.98
121755,2016-01-16,white,EH-13945,102.21799999999999
121958,2016-11-13,red,CS-12505,52.136
121993,2016-06-10,red,JB-16000,23.616
122017,2016-12-29,red,CD-11920,152.52
122063,2016-12-03,red,MM-17920,611.94
122133,2016-05-16,red,JR-15670,552.56
122322,2016-07-15,red,RH-19510,44.4
122392,2016-07-22,red,CJ-12010,15.808
122448,2016-06-09,red,DB-13210,122.352
122511,2016-03-11,white,BT-11485,30.336
122518,2016-03-04,white,RF-19345,10.08
122581,2016-08-21,red,JK-15370,573.174
122728,2016-05-18,red,EB-13930,122.22
122903,2016-05-27,white,LA-16780,3963.57
123015,2016-12-26,red,AJ-10795,4.992
123050,2016-04-04,white,BC-11125,203.63
123120,2016-09-04,red,CV-12295,147.26
123176,2016-09-27,white,JG-15160,31.83
123274,2016-02-19,red,GT-14710,287.4
123337,2016-09-16,red,KD-16495,291.14599999999996
123358,2016-04-10,red,BT-11680,891.962
123414,2016-08-21,red,SU-20665,37.264
123512,2016-06-17,red,MV-18190,482.006
123526,2016-12-24,red,BV-11245,33.4
123533,2016-11-24,red,SC-20050,392.832
123540,2016-04-02,white,DJ-13420,1454.9
123617,2016-11-28,red,AJ-10780,7.434
123666,2016-03-26,red,SP-20545,459.95
123722,2016-09-25,red,NH-18610,15.936
123806,2016-11-24,white,LA-16780,207.76
123932,2016-09-06,red,YC-21895,371.504
123946,2016-09-12,red,AJ-10795,1159.06
124016,2016-09-23,white,JS-15940,52.153
124051,2016-12-29,red,KA-16525,186.048
124100,2016-03-31,red,EH-13990,327.996
124149,2016-04-23,red,MJ-17740,242.56
124233,2016-04-08,red,CK-12595,24.7
124254,2016-04-12,red,TB-21175,191.808
124352,2016-10-15,red,CD-12790,1058.27
124485,2016-11-24,red,NC-18340,123.656
124506,2016-11-11,red,BB-11545,143.96
124527,2016-11-16,red,IM-15055,8.32
124562,2016-12-08,red,JP-16135,12.957
124583,2016-09-01,white,LB-16795,12.78
124590,2016-11-12,red,SP-20920,3588.0959999999995
124667,2016-11-11,red,BD-11770,143.33
124681,2016-07-18,white,SV-20935,15.575999999999999
124772,2016-12-05,red,JG-15160,191.82
124793,2016-03-14,red,MM-18280,196.78400000000002
124814,2016-04-10,red,FM-14215,36.16
125017,2016-02-06,red,KB-16240,132.224
125080,2016-10-21,red,VW-21775,661.176
125087,2016-04-18,red,TH-21115,2027.1879999999999
125094,2016-11-05,red,NP-18700,479.72
125164,2016-11-10,red,SH-19975,70.21600000000001
125206,2016-01-03,red,LR-16915,114.46
125220,2016-10-14,red,BE-11410,1649.75
125318,2016-06-06,red,RC-19825,328.224
125661,2016-11-24,red,CA-12055,180.71200000000002
125724,2016-09-22,red,SM-20950,68.432
125738,2016-10-15,red,PB-18805,219.12
125794,2016-09-29,red,ML-17410,36.24
125815,2016-10-28,white,DL-13330,12.42
125843,2016-08-13,red,RF-19840,125.92
125850,2016-01-22,red,FP-14320,65.05
125920,2016-05-21,red,SH-19975,3.798
126004,2016-12-04,red,BM-11140,611.028
126102,2016-09-10,white,DV-13465,276.784
126158,2016-07-25,red,SC-20095,686.2439999999999
126165,2016-05-05,white,AH-10465,71.08800000000001
126270,2016-04-23,red,AF-10870,90.05799999999999
126284,2016-09-20,red,EN-13780,83.7
126529,2016-01-11,white,DE-13255,94.45200000000001
126543,2016-01-09,white,MF-17665,15.168
126613,2016-07-10,red,AA-10375,16.768
126627,2016-10-10,red,WB-21850,30.392
126732,2016-09-02,red,LR-16915,1804.2479999999998
126795,2016-06-13,white,GT-14710,33.568000000000005
126809,2016-04-09,red,EB-13750,35.352
126858,2016-11-19,red,JM-15265,31.96
126935,2016-05-19,red,BT-11395,9.584
127138,2016-03-12,white,DK-13225,1632.362
127194,2016-12-10,red,BW-11110,62.82
127208,2016-06-12,red,SC-20770,224.9
127236,2016-03-29,red,TB-21595,458.351
127243,2016-11-28,red,DS-13180,740.0880000000001
127250,2016-11-03,red,SF-20200,8.82
127369,2016-06-06,red,DB-13060,714.3
127642,2016-05-21,red,CP-12340,111.96
127649,2016-10-07,red,DL-13495,837.6
127670,2016-03-20,red,RD-19660,697.16
127698,2016-12-01,white,MV-18190,863.928
127761,2016-11-10,red,SW-20275,885.57
127775,2016-06-11,white,ES-14020,239.97
127985,2016-04-01,white,DB-12910,7.04
128111,2016-03-17,red,CS-12355,39.68
128223,2016-06-14,white,EB-13705,1293.488
128258,2016-03-30,red,CP-12085,11.34
128307,2016-07-25,red,BE-11335,20.936
128412,2016-12-10,red,AP-10915,422.662
128517,2016-04-09,white,SW-20350,523.18
128531,2016-11-24,white,NS-18505,527.224
128594,2016-08-26,red,DJ-13510,1603.136
128671,2016-08-11,red,MT-18070,151.82
128706,2016-02-27,red,DW-13540,16.192
128727,2016-08-29,red,MO-17800,22.0
128811,2016-09-12,red,SF-20200,42.244
128818,2016-05-07,red,CJ-12010,4835.976
128867,2016-11-03,red,CL-12565,103.2
128916,2016-08-18,white,MA-17560,14.895999999999999
128923,2016-12-09,red,GB-14530,18.72
128972,2016-11-13,red,TS-21430,30.36
129126,2016-12-14,red,PK-19075,479.05
129196,2016-11-01,red,XP-21865,68.112
129238,2016-01-31,red,SC-20050,166.292
129280,2016-05-03,red,SM-20905,1043.0410000000002
129308,2016-07-07,red,CC-12100,85.209
129630,2016-09-04,white,IM-15055,2824.23
129686,2016-11-27,white,GG-14650,160.384
129693,2016-11-26,red,TC-20980,7.312
129714,2016-09-01,red,AB-10060,4438.686
129728,2016-05-30,red,JG-15310,167.84
129847,2016-09-02,red,TA-21385,84.272
129861,2016-06-17,red,DM-13345,376.866
129868,2016-12-26,red,MC-18130,1431.078
129903,2016-12-01,white,GZ-14470,23.92
130001,2016-04-23,red,HK-14890,36.24
130029,2016-07-03,red,GT-14755,16.92
130050,2016-07-16,white,MC-17425,9.552
130078,2016-08-08,red,CC-12145,10.56
130162,2016-10-28,red,JH-15910,395.436
130225,2016-09-11,red,RC-19960,99.568
130267,2016-09-19,red,SW-20245,159.88
130288,2016-11-26,white,DK-13225,313.176
130393,2016-12-01,white,JM-15865,345.324
130400,2016-03-08,red,SJ-20125,183.168
130407,2016-09-02,red,KD-16270,115.46
130442,2016-12-16,red,SF-20065,34.944
130477,2016-04-08,red,LC-17140,97.96
130484,2016-08-22,red,SG-20470,26.351999999999997
130638,2016-05-16,white,SC-20095,310.56
130680,2016-06-24,red,BD-11320,38.24
130778,2016-11-19,red,ND-18370,53.49
130799,2016-11-11,white,BK-11260,6.96
130820,2016-11-15,white,ON-18715,630.024
130911,2016-03-24,white,DC-12850,320.126
130946,2016-04-08,red,ZC-21910,1616.704
131065,2016-11-14,white,AA-10375,513.52
131093,2016-09-17,white,TS-21610,295.4
131205,2016-09-04,red,AA-10645,291.74
131289,2016-12-08,red,SP-20620,1475.5839999999998
131296,2016-10-04,red,MS-17830,239.372
131380,2016-03-28,white,CC-12220,93.9
131499,2016-09-08,red,MG-17875,207.48
131576,2016-11-22,red,RD-19585,49.44
131639,2016-12-17,red,NS-18640,24.904
131737,2016-03-17,white,GZ-14470,2073.35
131744,2016-06-18,white,SC-20770,465.074
131835,2016-07-17,red,MC-17590,815.12
131968,2016-11-11,red,LB-16795,681.432
132017,2016-09-26,red,MH-17620,6.816
132066,2016-10-16,red,NB-18655,142.18200000000002
132094,2016-08-26,red,VG-21805,53.456
132143,2016-09-03,red,FM-14215,48.16
132304,2016-06-14,red,AR-10825,1115.17
132409,2016-05-26,red,TH-21235,36.352
132479,2016-09-24,red,MK-17905,442.37199999999996
132549,2016-11-25,red,JK-15370,73.36
132661,2016-10-23,red,SR-20740,379.4
132731,2016-11-24,red,GA-14515,657.552
132829,2016-12-23,white,LA-16780,921.0239999999999
132899,2016-04-07,red,SF-20200,3.64
132990,2016-08-01,white,KM-16660,19.312
132997,2016-11-07,red,LW-17215,1030.494
133123,2016-09-06,red,KB-16315,99.156
133144,2016-05-16,white,DO-13435,17.34
133319,2016-09-05,red,MV-17485,192.16
133340,2016-12-09,red,LH-17155,132.809
133368,2016-01-14,red,AG-10675,405.344
133550,2016-07-31,red,KL-16645,1311.03
133613,2016-06-17,red,CP-12340,584.77
133669,2016-10-21,red,SV-20935,235.15200000000002
133697,2016-10-20,white,CM-12445,132.95
133711,2016-11-26,red,MC-17425,3236.41
133725,2016-05-23,red,KL-16645,1979.9279999999999
133795,2016-12-18,red,JE-15475,885.03
133802,2016-03-14,red,SP-20650,41.903999999999996
133816,2016-05-10,white,CS-12400,743.988
133872,2016-06-14,red,VM-21835,58.4
133935,2016-09-18,red,JW-15220,2056.006
134110,2016-11-17,red,BG-11035,82.40799999999999
134138,2016-02-16,red,JD-15790,227.96
134180,2016-11-03,red,JP-16135,542.155
134208,2016-09-17,red,CS-12505,396.0
134222,2016-07-10,white,NZ-18565,44.856
134334,2016-02-14,red,DK-13090,573.741
134348,2016-11-12,red,MS-17710,42.622
134362,2016-09-29,red,LS-16945,15.936
134376,2016-10-02,red,TT-21265,61.44
134425,2016-12-08,white,QJ-19255,114.95
134474,2016-01-05,white,AJ-10795,255.90400000000002
134516,2016-09-20,red,FM-14215,115.48
134544,2016-03-17,white,AC-10660,84.78399999999999
134691,2016-11-14,red,KC-16540,2.296
134775,2016-10-28,red,AS-10285,100.49600000000001
134789,2016-04-08,red,CK-12325,215.84
134803,2016-05-28,red,CL-12565,1157.68
134887,2016-03-25,white,TB-21280,1287.45
134936,2016-12-19,red,ES-14080,471.624
135265,2016-07-07,white,CC-12370,3136.868
135461,2016-02-07,white,EB-13975,623.96
135594,2016-06-30,white,AH-10120,50.12
135636,2016-10-08,red,DB-13615,387.72
135776,2016-12-23,red,EH-13765,1506.02
135965,2016-09-22,red,SZ-20035,128.34
136021,2016-08-14,red,JM-15580,121.09200000000001
136049,2016-12-23,red,NM-18520,5.553
136126,2016-05-24,white,EH-14125,261.1
136133,2016-08-18,white,HW-14935,355.32
136231,2016-09-05,white,DM-13015,228.58599999999998
136287,2016-06-13,red,SS-20590,18.9
136301,2016-03-13,white,EH-13765,4940.87
136322,2016-10-21,red,AP-10720,74.32
136329,2016-07-09,red,JD-15895,573.286
136371,2016-03-19,white,SV-20935,35.3
136406,2016-04-15,white,BD-11320,1121.568
136434,2016-12-01,red,RD-19480,17.31
136483,2016-12-01,red,AG-10390,4.704
136595,2016-09-05,red,EM-13825,21.204
136686,2016-12-12,red,RF-19840,440.16
136770,2016-08-14,red,SP-20650,787.044
136812,2016-11-18,red,AW-10930,1117.92
136924,2016-07-14,red,ES-14080,380.86400000000003
136994,2016-05-27,red,LS-17245,13.38
137043,2016-12-23,white,LC-17140,859.14
137050,2016-07-14,white,SW-20755,663.9639999999999
137127,2016-06-16,red,JJ-15445,9.45
137176,2016-09-09,white,DB-12910,15.008
137204,2016-04-28,red,BO-11350,41.568000000000005
137239,2016-08-22,red,CR-12730,251.158
137330,2016-12-09,red,KB-16585,79.8
137337,2016-03-08,red,GB-14575,196.016
