"Дата","Критерий","Парам. №1","Парам. №2","Значение"
"11.12.2018","views","","",10
"11.12.2018","visitors","","",8
"11.12.2018","gender","Ж","",3
"11.12.2018","gender","М","",5
"11.12.2018","age","18-21","",2
"11.12.2018","age","21-24","",3
"11.12.2018","age","24-27","",1
"11.12.2018","age","27-30","",1
"11.12.2018","age","30-35","",1
"11.12.2018","gender_age","Ж","18-21",1
"11.12.2018","gender_age","Ж","21-24",1
"11.12.2018","gender_age","Ж","24-27",1
"11.12.2018","gender_age","М","18-21",1
"11.12.2018","gender_age","М","21-24",2
"11.12.2018","gender_age","М","27-30",1
"11.12.2018","gender_age","М","30-35",1
"11.12.2018","cities","Москва","",1
"11.12.2018","cities","Санкт-Петербург","",1
"11.12.2018","cities","Ижевск","",1
"11.12.2018","cities","Тольятти","",1
"11.12.2018","cities","Киев","",1
"11.12.2018","countries","Россия","",7
"11.12.2018","countries","Армения","",1
"11.12.2018","sections","Видеозаписи","",2
"11.12.2018","members","Новые участники","",2
"10.12.2018","views","","",12
"10.12.2018","visitors","","",9
"10.12.2018","gender","Ж","",6
"10.12.2018","gender","М","",3
"10.12.2018","age","18-21","",5
"10.12.2018","age","24-27","",2
"10.12.2018","age","27-30","",1
"10.12.2018","age","30-35","",1
"10.12.2018","gender_age","Ж","18-21",4
"10.12.2018","gender_age","Ж","24-27",2
"10.12.2018","gender_age","М","18-21",1
"10.12.2018","gender_age","М","27-30",1
"10.12.2018","gender_age","М","30-35",1
"10.12.2018","cities","Санкт-Петербург","",3
"10.12.2018","cities","Екатеринбург","",2
"10.12.2018","cities","Краснодар","",1
"10.12.2018","cities","Москва","",1
"10.12.2018","countries","Россия","",9
"10.12.2018","sections","Видеозаписи","",2
"10.12.2018","members","Новые участники","",1
"09.12.2018","views","","",16
"09.12.2018","visitors","","",15
"09.12.2018","gender","Ж","",4
"09.12.2018","gender","М","",10
"09.12.2018","age","18-21","",1
"09.12.2018","age","21-24","",2
"09.12.2018","age","24-27","",1
"09.12.2018","age","27-30","",2
"09.12.2018","age","30-35","",4
"09.12.2018","age","35-45","",1
"09.12.2018","gender_age","Ж","18-21",1
"09.12.2018","gender_age","Ж","30-35",2
"09.12.2018","gender_age","М","21-24",2
"09.12.2018","gender_age","М","24-27",1
"09.12.2018","gender_age","М","27-30",2
"09.12.2018","gender_age","М","30-35",2
"09.12.2018","gender_age","М","35-45",1
"09.12.2018","cities","Санкт-Петербург","",4
"09.12.2018","cities","Ростов-на-Дону","",1
"09.12.2018","cities","Мариуполь","",1
"09.12.2018","cities","Новоуральск","",1
"09.12.2018","cities","Москва","",1
"09.12.2018","cities","Красноярск","",1
"09.12.2018","cities","Воронеж","",1
"09.12.2018","cities","Краснодар","",1
"09.12.2018","cities","Ялта","",1
"09.12.2018","countries","Россия","",14
"09.12.2018","countries","Германия","",1
"09.12.2018","sections","Видеозаписи","",2
"09.12.2018","feedback","Нравится","",1
"09.12.2018","feedback","Рассказали друзьям","",1
"09.12.2018","members","Новые участники","",1
"09.12.2018","members","Вышедшие участники","",1
"08.12.2018","views","","",15
"08.12.2018","visitors","","",10
"08.12.2018","gender","Ж","",5
"08.12.2018","gender","М","",5
"08.12.2018","age","18-21","",4
"08.12.2018","age","24-27","",1
"08.12.2018","age","27-30","",2
"08.12.2018","age","30-35","",2
"08.12.2018","age","35-45","",1
"08.12.2018","gender_age","Ж","18-21",2
"08.12.2018","gender_age","Ж","27-30",1
"08.12.2018","gender_age","Ж","30-35",1
"08.12.2018","gender_age","Ж","35-45",1
"08.12.2018","gender_age","М","18-21",2
"08.12.2018","gender_age","М","24-27",1
"08.12.2018","gender_age","М","27-30",1
"08.12.2018","gender_age","М","30-35",1
"08.12.2018","cities","Санкт-Петербург","",2
"08.12.2018","cities","Москва","",1
"08.12.2018","cities","Шымкент","",1
"08.12.2018","cities","Ленинск-Кузнецкий","",1
"08.12.2018","cities","Оренбург","",1
"08.12.2018","cities","Махачкала","",1
"08.12.2018","cities","Светлогорск","",1
"08.12.2018","cities","Минск","",1
"08.12.2018","countries","Россия","",9
"08.12.2018","countries","Беларусь","",1
"08.12.2018","sections","Видеозаписи","",4
"08.12.2018","feedback","Нравится","",1
"08.12.2018","members","Новые участники","",1
"07.12.2018","views","","",9
"07.12.2018","visitors","","",8
"07.12.2018","gender","Ж","",4
"07.12.2018","gender","М","",4
"07.12.2018","age","18-21","",3
"07.12.2018","age","21-24","",1
"07.12.2018","age","24-27","",1
"07.12.2018","age","27-30","",1
"07.12.2018","age","30-35","",1
"07.12.2018","age","35-45","",1
"07.12.2018","gender_age","Ж","18-21",3
"07.12.2018","gender_age","Ж","24-27",1
"07.12.2018","gender_age","М","21-24",1
"07.12.2018","gender_age","М","27-30",1
"07.12.2018","gender_age","М","30-35",1
"07.12.2018","gender_age","М","35-45",1
"07.12.2018","cities","Санкт-Петербург","",1
"07.12.2018","cities","Оренбург","",1
"07.12.2018","cities","Москва","",1
"07.12.2018","cities","Набережные Челны","",1
"07.12.2018","cities","Тихорецк","",1
"07.12.2018","cities","Юпитер","",1
"07.12.2018","countries","Россия","",8
"07.12.2018","sections","Видеозаписи","",3
"07.12.2018","feedback","Нравится","",1
"07.12.2018","members","Новые участники","",1
"06.12.2018","views","","",14
"06.12.2018","visitors","","",9
"06.12.2018","gender","Ж","",6
"06.12.2018","gender","М","",2
"06.12.2018","age","18-21","",5
"06.12.2018","age","27-30","",1
"06.12.2018","age","45+","",2
"06.12.2018","gender_age","Ж","18-21",5
"06.12.2018","gender_age","Ж","45+",1
"06.12.2018","gender_age","М","27-30",1
"06.12.2018","gender_age","М","45+",1
"06.12.2018","cities","Москва","",2
"06.12.2018","cities","Санкт-Петербург","",1
"06.12.2018","cities","Мурманск","",1
"06.12.2018","cities","Краснодар","",1
"06.12.2018","cities","Екатеринбург","",1
"06.12.2018","countries","Россия","",8
"06.12.2018","countries","США","",1
"06.12.2018","sections","Видеозаписи","",1
"05.12.2018","views","","",13
"05.12.2018","visitors","","",7
"05.12.2018","gender","Ж","",5
"05.12.2018","gender","М","",2
"05.12.2018","age","18-21","",2
"05.12.2018","age","27-30","",1
"05.12.2018","age","35-45","",2
"05.12.2018","age","45+","",2
"05.12.2018","gender_age","Ж","18-21",2
"05.12.2018","gender_age","Ж","35-45",2
"05.12.2018","gender_age","Ж","45+",1
"05.12.2018","gender_age","М","27-30",1
"05.12.2018","gender_age","М","45+",1
"05.12.2018","cities","Санкт-Петербург","",2
"05.12.2018","cities","New York City","",1
"05.12.2018","cities","Бендеры","",1
"05.12.2018","cities","Сочи","",1
"05.12.2018","cities","Москва","",1
"05.12.2018","countries","Россия","",7
"05.12.2018","sections","Видеозаписи","",4
"05.12.2018","members","Вышедшие участники","",2
"04.12.2018","views","","",12
"04.12.2018","visitors","","",8
"04.12.2018","gender","Ж","",3
"04.12.2018","gender","М","",4
"04.12.2018","age","18-21","",3
"04.12.2018","age","27-30","",1
"04.12.2018","age","35-45","",1
"04.12.2018","age","45+","",1
"04.12.2018","gender_age","Ж","18-21",2
"04.12.2018","gender_age","Ж","35-45",1
"04.12.2018","gender_age","М","18-21",1
"04.12.2018","gender_age","М","27-30",1
"04.12.2018","gender_age","М","45+",1
"04.12.2018","cities","Санкт-Петербург","",2
"04.12.2018","cities","Москва","",2
"04.12.2018","cities","Краснодар","",1
"04.12.2018","countries","Россия","",8
"04.12.2018","sections","Видеозаписи","",2
"04.12.2018","feedback","Нравится","",2
"04.12.2018","feedback","Рассказали друзьям","",1
"04.12.2018","members","Новые участники","",1
"03.12.2018","views","","",19
"03.12.2018","visitors","","",11
"03.12.2018","gender","Ж","",4
"03.12.2018","gender","М","",7
"03.12.2018","age","1-18","",1
"03.12.2018","age","18-21","",2
"03.12.2018","age","21-24","",3
"03.12.2018","age","27-30","",1
"03.12.2018","age","30-35","",1
"03.12.2018","age","35-45","",1
"03.12.2018","age","45+","",2
"03.12.2018","gender_age","Ж","1-18",1
"03.12.2018","gender_age","Ж","18-21",1
"03.12.2018","gender_age","Ж","30-35",1
"03.12.2018","gender_age","Ж","45+",1
"03.12.2018","gender_age","М","18-21",1
"03.12.2018","gender_age","М","21-24",3
"03.12.2018","gender_age","М","27-30",1
"03.12.2018","gender_age","М","35-45",1
"03.12.2018","gender_age","М","45+",1
"03.12.2018","cities","Луганск","",1
"03.12.2018","cities","Москва","",1
"03.12.2018","cities","Обнинск","",1
"03.12.2018","cities","Санкт-Петербург","",1
"03.12.2018","cities","Липецк","",1
"03.12.2018","cities","Стерлитамак","",1
"03.12.2018","cities","Челябинск","",1
"03.12.2018","countries","Россия","",9
"03.12.2018","countries","","",1
"03.12.2018","countries","Украина","",1
"03.12.2018","sections","Видеозаписи","",4
"03.12.2018","members","Новые участники","",1
"03.12.2018","members","Вышедшие участники","",2
"02.12.2018","views","","",12
"02.12.2018","visitors","","",10
"02.12.2018","gender","Ж","",5
"02.12.2018","gender","М","",5
"02.12.2018","age","18-21","",1
"02.12.2018","age","21-24","",1
"02.12.2018","age","27-30","",2
"02.12.2018","age","30-35","",3
"02.12.2018","age","35-45","",1
"02.12.2018","age","45+","",1
"02.12.2018","gender_age","Ж","18-21",1
"02.12.2018","gender_age","Ж","21-24",1
"02.12.2018","gender_age","Ж","27-30",1
"02.12.2018","gender_age","Ж","30-35",1
"02.12.2018","gender_age","Ж","45+",1
"02.12.2018","gender_age","М","27-30",1
"02.12.2018","gender_age","М","30-35",2
"02.12.2018","gender_age","М","35-45",1
"02.12.2018","cities","Санкт-Петербург","",3
"02.12.2018","cities","Москва","",2
"02.12.2018","cities","Минск","",1
"02.12.2018","cities","Белгород","",1
"02.12.2018","cities","Уфа","",1
"02.12.2018","countries","Россия","",9
"02.12.2018","countries","Беларусь","",1
"02.12.2018","sections","Видеозаписи","",2
"02.12.2018","members","Вышедшие участники","",2
"01.12.2018","views","","",15
"01.12.2018","visitors","","",13
"01.12.2018","gender","Ж","",5
"01.12.2018","gender","М","",8
"01.12.2018","age","18-21","",1
"01.12.2018","age","21-24","",2
"01.12.2018","age","24-27","",1
"01.12.2018","age","27-30","",2
"01.12.2018","age","30-35","",2
"01.12.2018","age","35-45","",1
"01.12.2018","age","45+","",2
"01.12.2018","gender_age","Ж","18-21",1
"01.12.2018","gender_age","Ж","21-24",1
"01.12.2018","gender_age","Ж","24-27",1
"01.12.2018","gender_age","М","21-24",1
"01.12.2018","gender_age","М","27-30",2
"01.12.2018","gender_age","М","30-35",2
"01.12.2018","gender_age","М","35-45",1
"01.12.2018","gender_age","М","45+",2
"01.12.2018","cities","Санкт-Петербург","",3
"01.12.2018","cities","Москва","",1
"01.12.2018","cities","Екатеринбург","",1
"01.12.2018","cities","Уфа","",1
"01.12.2018","cities","Белгород","",1
"01.12.2018","cities","Омск","",1
"01.12.2018","cities","Кемерово","",1
"01.12.2018","countries","Россия","",13
"01.12.2018","sections","Видеозаписи","",2
"01.12.2018","feedback","Нравится","",1
"01.12.2018","members","Новые участники","",2
"01.12.2018","members","Вышедшие участники","",1
"30.11.2018","views","","",14
"30.11.2018","visitors","","",10
"30.11.2018","gender","Ж","",4
"30.11.2018","gender","М","",5
"30.11.2018","age","1-18","",1
"30.11.2018","age","27-30","",1
"30.11.2018","age","30-35","",1
"30.11.2018","age","45+","",2
"30.11.2018","gender_age","Ж","1-18",1
"30.11.2018","gender_age","Ж","45+",2
"30.11.2018","gender_age","М","27-30",1
"30.11.2018","gender_age","М","30-35",1
"30.11.2018","cities","Москва","",2
"30.11.2018","cities","Санкт-Петербург","",2
"30.11.2018","cities","Киреевск","",1
"30.11.2018","cities","Ярославль","",1
"30.11.2018","cities","Shanghai","",1
"30.11.2018","countries","Россия","",9
"30.11.2018","countries","США","",1
"30.11.2018","sections","Видеозаписи","",2
"30.11.2018","feedback","Нравится","",1
"30.11.2018","members","Новые участники","",2
"29.11.2018","views","","",27
"29.11.2018","visitors","","",19
"29.11.2018","gender","Ж","",7
"29.11.2018","gender","М","",12
"29.11.2018","age","18-21","",3
"29.11.2018","age","21-24","",1
"29.11.2018","age","24-27","",2
"29.11.2018","age","27-30","",1
"29.11.2018","age","30-35","",4
"29.11.2018","age","35-45","",2
"29.11.2018","age","45+","",3
"29.11.2018","gender_age","Ж","18-21",2
"29.11.2018","gender_age","Ж","21-24",1
"29.11.2018","gender_age","Ж","24-27",1
"29.11.2018","gender_age","Ж","30-35",1
"29.11.2018","gender_age","Ж","35-45",1
"29.11.2018","gender_age","М","18-21",1
"29.11.2018","gender_age","М","24-27",1
"29.11.2018","gender_age","М","27-30",1
"29.11.2018","gender_age","М","30-35",3
"29.11.2018","gender_age","М","35-45",1
"29.11.2018","gender_age","М","45+",3
"29.11.2018","cities","Санкт-Петербург","",4
"29.11.2018","cities","Shanghai","",2
"29.11.2018","cities","Москва","",1
"29.11.2018","cities","Минск","",1
"29.11.2018","cities","Донецк","",1
"29.11.2018","cities","Екатеринбург","",1
"29.11.2018","cities","Кантемировка","",1
"29.11.2018","cities","Красноярск","",1
"29.11.2018","cities","Саяногорск","",1
"29.11.2018","countries","Россия","",15
"29.11.2018","countries","Беларусь","",1
"29.11.2018","countries","Украина","",1
"29.11.2018","countries","США","",1
"29.11.2018","countries","Китай","",1
"29.11.2018","sections","Видеозаписи","",2
"29.11.2018","feedback","Нравится","",1
"29.11.2018","members","Новые участники","",3
"29.11.2018","members","Вышедшие участники","",1
"28.11.2018","views","","",17
"28.11.2018","visitors","","",12
"28.11.2018","gender","Ж","",4
"28.11.2018","gender","М","",7
"28.11.2018","age","1-18","",1
"28.11.2018","age","18-21","",2
"28.11.2018","age","21-24","",1
"28.11.2018","age","27-30","",1
"28.11.2018","age","30-35","",1
"28.11.2018","age","35-45","",1
"28.11.2018","gender_age","Ж","1-18",1
"28.11.2018","gender_age","Ж","18-21",1
"28.11.2018","gender_age","Ж","21-24",1
"28.11.2018","gender_age","М","18-21",1
"28.11.2018","gender_age","М","27-30",1
"28.11.2018","gender_age","М","30-35",1
"28.11.2018","gender_age","М","35-45",1
"28.11.2018","cities","Краснодар","",2
"28.11.2018","cities","Санкт-Петербург","",2
"28.11.2018","cities","Улан-Удэ","",1
"28.11.2018","cities","Казань","",1
"28.11.2018","cities","Shanghai","",1
